Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Sharova	ESC	SGL	100137727	9130230N09Rik
Sharova	ESC	SGL	100198	H6pd
Sharova	ESC	SGL	100764	1110008J03Rik
Sharova	ESC	SGL	101471	AA673488
Sharova	ESC	SGL	101602	AI467606
Sharova	ESC	SGL	101646	B830008H07Rik
Sharova	ESC	SGL	101706	Numa1
Sharova	ESC	SGL	101809	Spred3
Sharova	ESC	SGL	101831	C230052I12Rik
Sharova	ESC	SGL	102162	Taf5l
Sharova	ESC	SGL	102334	Ankrd10
Sharova	ESC	SGL	102339	Cog4
Sharova	ESC	SGL	102502	AI427122
Sharova	ESC	SGL	102614	Rpp25
Sharova	ESC	SGL	103098	Slc6a15
Sharova	ESC	SGL	103537	Mbtd1
Sharova	ESC	SGL	103554	Psme4
Sharova	ESC	SGL	103573	Xpo1
Sharova	ESC	SGL	103711	Pnpo
Sharova	ESC	SGL	103724	Tbc1d10a
Sharova	ESC	SGL	104069	Sncb
Sharova	ESC	SGL	104158	Ces3
Sharova	ESC	SGL	104174	Gldc
Sharova	ESC	SGL	104383	Rcor2
Sharova	ESC	SGL	104662	Tsr1
Sharova	ESC	SGL	104816	A530050D06Rik
Sharova	ESC	SGL	104884	Tdp1
Sharova	ESC	SGL	104910	AI132487
Sharova	ESC	SGL	105083	Pelo
Sharova	ESC	SGL	105171	Arrdc3
Sharova	ESC	SGL	105193	Nhlrc1
Sharova	ESC	SGL	105372	Utp15
Sharova	ESC	SGL	105445	Dock9
Sharova	ESC	SGL	106021	Topors
Sharova	ESC	SGL	106068	Slc45a4
Sharova	ESC	SGL	106298	Rrn3
Sharova	ESC	SGL	106821	AI314976
Sharova	ESC	SGL	107071	Wdr74
Sharova	ESC	SGL	107435	Hat1
Sharova	ESC	SGL	107515	Lgr4
Sharova	ESC	SGL	107568	Wwp1
Sharova	ESC	SGL	107586	Ovol2
Sharova	ESC	SGL	107732	Mrpl10
Sharova	ESC	SGL	107869	Cth
Sharova	ESC	SGL	107999	Gtpbp6
Sharova	ESC	SGL	108013	Brunol4
Sharova	ESC	SGL	108017	Fxyd4
Sharova	ESC	SGL	108075	Ltbp4
Sharova	ESC	SGL	108114	Slc22a7
